93214	3099
64303	10646
37814	3372
23222	18323
56161	4854
34492	9096
41256	16875
83502	16437
26935	17682
73465	15377
16500	16461
56259	15281
38696	13450
91808	8818
49178	578
37184	5535
38554	6894
48948	15039
95977	13792
93031	17934
65292	14456
24575	14704
85859	9449
75641	13715
75620	5033
31822	11848
51519	14886
78784	2013
78525	13229
71557	13262
80456	6995
35359	5798
98998	7943
26279	13442
93378	13049
94136	13766
15861	11359
22509	19364
92976	8997
88720	17840
27128	15888
51009	19321
82726	2530
52133	4325
88797	17232
88635	9574
44529	6214
88310	366
69930	1200
32842	11834
62090	15075
86426	14660
19827	6981
86054	10692
91895	8843
26933	15830
23701	9358
75563	11648
92168	5007
14065	3402
81012	6220
26989	19729
88435	13592
66095	4130
17877	11547
50428	8671
88282	6528
54650	10956
66884	16432
4024	18445
27775	10050
64475	17352
68053	10388
34296	3760
3835	14998
3144	16151
64793	8618
3861	30
26533	14430
32832	7414
49206	1412
93494	2937
31267	1823
11561	663
14846	9573
55941	5645
11111	380
20777	11470
53081	4935
19120	11022
94055	19603
66855	4026
20704	7580
4511	755
3580	7037
41132	1358
69046	6824
10130	3687
83701	4810
34774	9627
93934	6841
35449	2301
72687	17096
71760	3076
51926	1937
29472	10631
32832	5575
27417	1356
77001	6679
63349	12785
24473	8041
57612	11506
21954	7453
15547	3210
52895	5955
27250	8874
66790	3299
5015	8261
41163	14030
34529	8516
48163	6033
33748	3400
81663	8621
85734	18064
81216	5493
54249	17213
86612	17618
38207	4178
64839	13884
97476	18453
24244	15610
37042	9493
48012	7119
80092	3081
55278	10464
90175	9814
40482	8795
65818	3065
86322	13609
1514	17572
19927	19309
48111	11364
71619	12148
80717	1881
53211	13884
35918	4649
93504	8170
74175	19784
57005	2915
77733	6219
867	6432
77460	92
16268	17397
39452	2733
55375	81
27749	12316
46456	11228
84568	3930
53575	14950
62227	10032
42737	13665
83049	17640
51920	5169
81587	18453
69051	10701
21140	13006
10230	15376
59772	4109
20133	9452
31605	12300
42184	8395
942	14068
49111	10154
79661	1043
89412	8813
48034	13597
53046	8541
25158	17652
44889	14783
28052	1027
12772	18467
30545	11801
70446	2351
15084	14250
51778	18086
72698	3108
57519	17858
93838	10567
73439	12246
5727	3202
884	14093
58980	5743
26901	7807
84642	19677
15440	8545
67515	5985
29131	7902
18218	9750
91050	5363
85523	15325
80350	17188
82291	14458
91596	4241
78820	17936
81772	6091
76335	1671
3082	14077
90824	15628
34455	3820
91508	8924
86202	4739
71072	4863
63904	10802
3605	19088
28666	11039
55818	15627
64361	16444
79549	1216
48937	2701
90935	6021
60946	8144
71574	9385
7446	19099
24385	2333
58288	13745
73670	16262
5289	3637
92379	10108
29931	2413
76104	998
62305	6471
45349	3878
86133	13342
95147	4249
72109	10308
67831	6325
11953	6230
72654	18569
49462	13355
39177	958
23070	16401
33392	3712
81967	14740
20033	19452
6134	16550
62413	6282
88431	13971
31533	13654
81311	5945
28301	10809
40446	15256
46584	10043
12803	5170
63196	9137
211	2964
33653	2762
24848	16252
16920	1225
10130	12253
74932	173
75700	14857
18109	15483
49089	13324
20848	12959
26258	18094
67678	686
55666	16604
93856	10658
29629	14035
48530	12524
47009	7713
87000	15483
48588	1439
27543	10100
18245	17740
52816	1400
22734	11653
70675	1959
24171	1004
29749	8991
40819	16478
72717	13876
81190	13966
57064	4450
45164	16949
98760	18172
95363	11297
5684	10994
76859	19574
47802	11863
41761	11014
4394	16314
70884	1604
63715	18819
44448	11795
90428	6263
35197	11742
83131	12210
7243	9572
48269	9366
6485	1684
87997	9860
64897	4219
30308	14103
94695	17056
12262	15233
75511	1103
50479	15981
5644	1877
28189	2073
62611	9882
23031	5798
96893	9161
3043	9662
99767	14833
97606	1403
55306	6947
19145	2344
4725	6954
48468	5584
78316	8264
477	15110
12227	2862
45906	18125
19498	7855
93771	8897
28082	15654
68361	4299
34763	12140
27478	2394
59032	907
8738	8028
63322	18056
70111	60
63892	7808
62282	4119
15800	11118
35054	579
49859	14666
58429	2681
77282	15072
8119	18343
12818	2179
55593	2021
78819	14396
26985	11382
49592	15961
90135	9662
89104	9612
12533	12729
87937	11763
13040	10384
32837	19866
96071	12882
71302	11606
9221	13693
42337	6079
32544	14860
62870	6531
35883	18043
87200	18188
97697	14304
77871	19517
13420	13197
31532	13102
61003	15741
62900	6774
81245	5747
94841	4093
29244	11369
35812	6756
591	7418
95925	11355
29689	6816
16951	10277
44068	12210
50413	3335
71304	14717
30210	16219
26738	5312
99338	19204
57649	12667
55202	7348
81669	15284
77316	2664
99290	9881
38748	7314
2826	7667
52637	16900
96867	5248
27204	13334
14194	14886
32035	11545
33841	6283
19165	10612
41745	12329
73369	17295
82156	8929
52743	1413
21102	7441
85016	18227
6458	19824
60021	14813
65523	18614
68150	9031
71350	7811
8495	3442
79234	3931
44973	233
92567	11810
41887	9189
40000	1697
73808	17270
78139	13664
89501	7373
92468	16958
8396	16806
23796	19700
95923	3109
65067	12937
59380	14815
25660	2130
19468	8212
1380	7428
48881	10090
85337	4814
85156	7652
56588	3665
67305	7974
85264	16636
32723	16116
98967	13631
79831	12674
54862	1597
60203	12779
66116	4289
39274	12216
88918	11387
93163	6894
12510	6397
26540	6783
8649	461
57391	19465
66245	14186
99781	18831
40321	14977
17339	7625
46491	10634
48643	12093
11922	9627
63573	5671
38041	18272
40634	12075
99870	17839
75882	8633
13046	9786
27592	15258
58378	10948
63669	13456
84245	2223
77283	11803
70379	14278
26509	19643
60044	19285
16213	5902
26652	8312
81665	15489
10195	14211
33115	16943
48454	19748
90721	3578
37867	17736
3528	15332
60913	13194
16941	10571
78047	5405
88165	17273
97511	498
51729	12837
41969	16264
25203	16342
96196	1881
41079	12625
96706	13134
23579	14431
97982	6659
21720	12710
52797	13176
9327	13425
41538	7693
2603	7174
11067	3788
3782	15263
12159	6063
89330	16786
21938	2552
96148	3599
20261	1707
39782	15755
47697	18446
29212	459
10358	9793
58321	10414
41592	4824
10883	12011
75029	1748
15377	10699
47470	14064
50703	9984
73512	3479
32761	7600
51264	8171
17352	3467
4208	8197
28526	15032
31764	3081
12440	1139
94772	19972
65934	3018
68511	2913
85158	2845
54591	11008
79366	19303
14378	3796
33653	12975
34641	13536
22138	10268
38962	11325
40920	15209
65004	7274
3721	1106
26113	12771
72734	15968
2853	17369
63062	7267
16348	19584
92243	2058
47754	1592
54075	14424
5870	18840
22548	12979
41514	14999
90463	17837
83868	11692
60171	13138
68398	13803
35797	2893
97985	13873
45917	1785
65238	9348
16109	11706
96565	18745
4402	14714
50225	12068
69194	10932
2187	9365
28955	5730
46873	13718
95923	4708
36194	18849
11615	11612
56456	13798
87856	2977
23554	17677
46305	6712
64083	14924
8311	11947
33798	1513
49182	7590
38052	15290
66754	7483
64434	16614
73080	14899
73711	7604
9992	3314
76903	12036
49286	2032
83259	10592
1389	11145
71168	19271
8845	14440
15676	5778
70084	18054
4588	9263
22552	4343
84709	137
83064	2455
52606	11321
54030	5917
53636	11636
84593	2903
46957	18855
15207	11376
1235	17402
51555	6532
49875	4324
38435	10662
2369	83
91898	7820
20516	8906
20324	14394
74540	1464
19763	13625
17226	11981
78702	17262
39012	3206
69934	17787
93898	384
28832	5839
50484	10281
90931	1829
60694	15002
30880	19566
5581	10404
42392	19291
27939	9537
19550	12734
18350	873
23517	10373
58946	205
9775	1667
86539	1082
53441	3508
66454	4308
82054	5267
99851	19008
89410	17184
39504	347
91951	17042
50670	12348
48500	19291
5588	12763
98716	759
85764	4885
47421	9340
80541	8762
93492	16913
61521	7240
81353	3036
56186	10377
42188	9877
37572	9986
24297	2541
57466	13405
80164	15945
55092	10565
75400	16967
50763	8170
67963	2542
85950	7920
7604	4757
43572	4006
10386	1056
27608	456
67667	3824
75642	361
43572	14805
79522	5159
11493	7909
57958	13630
40940	9748
69879	1670
38486	12545
4073	13901
30466	479
92729	9785
20482	17215
81746	478
89775	18946
9315	3120
90155	6138
57433	12406
8461	6197
65194	12012
58272	7507
67247	16629
93251	3152
63835	15465
3688	4438
47999	1761
11096	18882
71275	1797
5937	4083
50202	13811
18724	9365
62310	2783
44630	18695
98139	6963
55012	7405
74716	5559
11308	17197
90151	3202
48526	13606
29216	19166
98423	10324
90442	11864
83956	4273
51318	10273
24847	16581
63711	16108
35451	1860
73065	15134
31667	15044
51179	18076
14491	11516
77655	12811
19309	15670
67226	13090
12669	16087
66538	5837
9177	11294
83860	11330
66468	13687
35359	15973
85830	4984
53162	9060
16438	14827
85648	12770
45422	19250
92726	18125
54125	12108
62867	13732
81383	3093
6042	1142
85231	7139
50188	4828
76632	12242
63328	12581
71872	7140
76915	19841
39881	19686
23389	2883
51940	5201
52351	11949
93034	19453
31523	9989
91980	7022
64087	18983
26917	14308
94775	15236
28168	12903
4159	16255
13961	17330
30140	11592
32402	6602
1110	2828
36991	5279
26747	18354
62215	5565
73382	5586
45491	11064
98256	7600
20893	18145
3251	7510
5490	8037
76462	6581
25046	1585
11384	8210
7320	13041
9976	9565
93703	438
88644	2375
85428	14485
57827	17706
5943	3096
68122	2023
79894	78
9008	803
90070	8160
75222	1301
85895	17910
69154	17094
24035	10221
36646	16262
63080	2488
95643	6844
64938	11144
52995	6028
85389	9045
56892	14391
28750	856
91742	2920
62262	407
54041	3083
55468	1570
34954	16013
70060	1168
42560	5875
39786	16678
74062	7172
27395	1016
33307	15177
1988	14989
75525	13917
97763	3174
12062	11410
66387	2648
78247	8700
67052	16080
4874	711
15499	15882
76519	18252
41773	6182
77287	7404
93076	10344
42193	8771
61926	1878
5144	15243
73459	3942
62646	19589
92713	19249
78795	10052
21081	19061
67099	13548
42233	11550
39016	3450
72009	16684
7651	11605
98964	4783
55864	18532
78402	10164
25290	5953
81534	4936
13512	10398
53133	7432
99199	40
37572	11820
43643	11892
96934	5429
62637	4348
68403	4493
22229	11199
62203	11373
84240	19753
86002	11842
29707	5124
27164	965
13149	10060
19901	18379
57770	11229
64558	19695
62417	7428
52438	4960
42083	7133
45412	15206
96194	6757
17645	19783
35902	9339
19457	8032
75076	6392
28386	12355
95002	13724
32209	11616
34765	15730
81978	14985
92153	378
71248	8263
59583	11271
97032	8223
83272	13450
68454	4122
87084	12001
48057	5162
63189	16402
59767	9278
85190	11090
21419	6788
17349	10668
5848	6898
81608	14046
63167	16764
7117	5834
97500	19267
46347	2954
26134	13684
14835	927
29763	18576
45706	3277
44614	15865
58060	18870
39169	5456
73722	5913
66398	2481
15094	19156
49562	14897
89905	5831
50146	11919
7818	2233
59606	2461
84785	17282
48925	17785
43450	7690
70661	4382
43340	6227
17606	12054
82303	8648
93060	5106
30166	18093
62175	16977
6033	19770
32751	14798
60052	17775
28412	9319
2869	9679
55169	646
98263	14889
50956	15835
52238	233
16052	18314
57377	14739
41312	7031
25051	10303
29286	13344
22461	8885
79683	3326
91585	1636
15461	10766
46254	9880
42887	4378
45013	4115
12075	1744
83853	5283
69610	15201
36328	13617
82646	9668
97166	1319
53065	499
44159	14294
13851	3580
71249	17024
39157	2602
2508	6405
90850	14918
77357	9269
43244	3346
60654	60
553	8278
95484	5013
40210	19843
4490	12289
9245	18503
74827	12933
91927	16256
92093	18001
5173	19402
70182	3323
67991	13738
59926	19645
13723	3379
74007	11646
46606	12359
88766	831
14792	11255
64215	9998
63331	14336
2051	16184
94009	13415
94138	12171
5382	130
3197	6167
27605	3641
9888	16162
13865	2423
29935	3725
14884	339
52287	19659
29754	3406
95489	19866
39020	10273
92711	6175
13960	10210
78609	6485
84481	12917
16765	18383
28998	506
36233	16445
48234	12655
34747	13835
47710	5197
79909	5004
36769	12935
36997	6758
7687	5712
88557	18400
62405	16219
80201	19929
7722	8605
23814	15481
19119	6333
96536	19453
46133	17869
66820	8440
48528	14200
86605	15294
12108	958
54087	13318
87545	8947
38594	8899
27570	1073
98630	2020
60082	19960
22226	5457
47014	1073
57465	2513
77995	11129
29910	17045
63338	10099
57700	8371
37937	17510
2811	10799
95377	16662
4740	16273
91778	8251
94576	18978
71430	13052
53037	2469
68434	16700
43732	197
51841	2116
64806	19805
51609	17858
98866	17873
52088	12154
9531	16621
82024	17336
85349	14478
84008	17445
37315	13570
79812	8053
84556	2140
57951	9394
84644	6100
81397	14007
32260	6600
52572	15095
80727	2097
33047	12136
3327	17831
6332	10107
8880	11792
26327	4518
66052	15227
44701	9897
77756	10892
58421	13144
18243	14518
52410	17764
3194	4231
72498	16132
61339	5327
37448	15616
50456	3522
70280	8052
84365	11291
67707	17791
65214	17348
79102	8672
20297	6446
56587	4674
47468	9417
84829	3988
6712	2625
50290	4919
55227	13716
63939	7334
79528	11900
696	9871
63617	5914
645	9599
20800	10855
76400	15684
22316	1188
62556	5773
19071	815
19165	3659
68980	10545
25099	15993
50290	19252
31156	13004
83071	110
94093	3581
99806	7558
58947	2224
2254	5245
2482	1922
67215	19203
91644	14717
26488	10044
40807	3856
10789	9027
23010	17321
71800	9255
37381	6621
87457	9851
6591	4283
70098	5662
71311	13949
61496	524
69409	1456
80140	12282
74840	9735
79760	1071
61965	7749
77081	6013
58574	15762
94397	16726
40040	7742
79595	10760
79730	12564
20943	140
34889	14636
67826	3482
93597	16613
38109	4291
52807	17667
95899	13508
16199	8487
14047	10532
18501	8722
13485	90
20014	1590
28005	7560
64053	9592
58374	14296
22337	2372
18741	19443
26527	19318
77589	17018
2753	16807
12057	18745
97772	3086
94760	11808
44599	2005
96149	1894
82389	7429
67227	19147
55624	16393
57593	8351
80553	12008
25045	1491
2073	3019
53279	13981
58542	13084
14353	8738
41457	18154
44897	11685
78649	1076
87189	18848
85590	933
47604	18191
64539	11553
1918	7323
35468	18177
22829	8070
11754	19197
35856	8354
798	1125
94019	5957
14182	16845
28075	5370
28125	2679
87831	13771
44913	15317
32550	2589
6282	988
6724	6739
94267	9536
52668	8118
31066	14528
61797	15329
81723	11188
49285	16676
11078	16564
5829	158
28898	3662
36281	10626
13784	16277
95629	15760
65682	3811
47991	17259
97560	9941
3465	3599
70961	10879
35040	6009
21116	10106
73410	16276
56240	17456
31464	18799
51696	11566
18885	10796
62606	10861
8859	7187
65730	6145
48685	2831
48542	9649
99241	4138
5731	5559
41357	11220
1344	18277
93989	12027
25071	12968
59631	17017
22562	8523
25557	14305
30543	9362
18307	798
753	6609
32463	13036
78375	9434
38973	18798
58704	17209
22877	6970
10121	7836
77061	12179
66028	2176
8680	18672
12113	16568
40553	8214
86836	5760
28669	18549
39307	603
74252	8137
89072	13368
22292	785
88778	7756
11993	2613
36381	14310
18503	7063
55087	7729
65213	13857
89506	16637
18909	3951
36073	9364
55521	13726
63646	17631
26301	17770
58176	17070
93312	2497
30919	19909
50843	2004
72345	4604
46508	2386
35086	18247
1863	15524
89503	808
84045	19255
21135	7572
96904	2289
8786	17524
74815	6154
53561	15976
10569	15950
11360	14181
33701	4609
60297	5219
38487	15996
38135	11955
49609	8478
5590	787
82077	6697
76171	13341
88662	11487
76691	9563
43357	11128
28579	16409
27223	16934
35808	13980
56561	7793
15612	16210
81161	15167
86771	12196
53736	10369
72700	17449
58005	14956
89136	7158
22285	18201
68503	12384
22974	2868
88752	17293
78852	1571
84762	1962
29259	19154
3070	2026
50305	6536
63289	10332
28411	13831
11402	7802
71406	13326
87963	17610
7930	11643
13008	13682
6483	11580
28495	4503
87959	12025
9331	19049
76752	10875
90615	3018
65400	2991
2419	6199
15501	12426
18970	1378
77451	12305
49259	3905
44222	1322
21688	4398
57631	15659
44044	17050
45481	6279
18366	8964
77941	3827
11408	16707
40307	14522
57591	11541
51539	10763
20348	10437
26648	17089
7418	650
11991	2567
99055	10955
23300	19661
63207	15836
61840	16285
51400	17512
78313	4159
51593	6153
74072	2651
50476	6156
5839	3596
45036	17878
35273	16760
31654	6040
7503	17009
96041	17037
17295	19577
3865	17844
54473	18850
30943	15654
11776	11110
32500	12571
85149	729
54884	9839
5434	9700
66905	2608
18743	5388
64767	8111
95482	3311
34856	9437
11738	16714
23903	18846
4333	7226
56924	11545
44947	5255
47996	10020
47805	12716
35129	5376
42047	7748
25414	17250
58030	4139
84418	12939
6051	13820
87081	15623
82737	1021
52582	12452
30503	6699
18895	1117
29251	1911
52991	16473
79902	4770
12157	5404
90621	5807
94507	16332
61773	14650
18831	17449
49003	3066
29669	19321
49010	797
18503	10416
70934	6713
15280	14256
62466	18730
68533	10675
7103	11979
53760	18296
83145	642
32523	16580
5627	13918
96618	13952
57989	15887
42914	15524
43322	2973
93277	3375
59015	329
24970	12797
94939	1130
25453	8746
68522	15507
81362	11895
15026	2993
97175	15077
24323	6781
23565	6232
83995	11524
97601	6415
13463	17116
86440	11506
40081	15052
90344	7983
76062	6392
13068	15191
